" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Vazquez                     Fran Vazquez","C","38","$4,154,400","3.70%","","","","","1st Round Rookie Scale"
"2","Afflalo                     Arron Afflalo","SG","36","$1,669,178","1.48%","","","","",""
"3","Speights                     Marreese Speights","PF","34","$1,669,178","1.48%","","","","",""
"4","Law                     Vic Law","SG","26","$1,489,065","1.32%","","","","",""

