" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Turiaf                     Ronny Turiaf","C","29","$4,360,000","7.51%","$4,360,000","$4,360,000","$4,360,000","'-"
"2","Carroll                     DeMarre Carroll","SF","25","$316,951","0.55%","$316,951","$316,951","$316,951","'-"

