" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Isaac                     Jonathan Isaac","PF","25","$17,400,000","14.07%","$20,000,000","$17,400,000","$17,400,000","$17,400,000","2029"
"2","Fultz                     Markelle Fultz","PG","24","$16,500,000","13.34%","$17,500,000","$16,500,000","$16,500,000","$16,500,000","2024"
"3","Carter Jr.                     Wendell Carter Jr.","C","23","$14,150,000","11.44%","$14,150,000","$14,101,207","$14,150,000","$14,150,000","2029"
"4","Harris                     Gary Harris","SG","28","$13,000,000","10.51%","$13,000,000","$12,955,172","$13,000,000","$13,000,000","2027"
"5","Banchero                     Paolo Banchero","PF","20","$11,055,120","8.94%","$11,055,120","$11,055,120","$11,055,120","$11,055,120","2031"
"6","Suggs                     Jalen Suggs","SG","21","$6,922,320","5.60%","$6,922,320","$6,898,450","$6,922,320","$6,922,320","2030"
"7","Wagner                     Franz Wagner","SF","21","$5,258,280","4.25%","$5,258,280","$5,240,148","$5,258,280","$5,258,280","2030"
"8","Anthony                     Cole Anthony","PG","22","$3,613,680","2.92%","$3,613,680","$3,601,219","$3,613,680","$3,613,680",""
"9","Okeke                     Chuma Okeke","PF","24","$3,433,320","2.78%","$3,433,320","$3,433,320","$3,433,320","$3,433,320","2024"
"10","Bol                     Bol Bol","PF","23","$2,200,000","1.78%","$2,200,000","$2,200,000","$2,200,000","$2,200,000","2024"
"11","Houstan                     Caleb Houstan","SF","20","$2,000,000","1.62%","$2,000,000","$2,000,000","$2,000,000","$2,000,000","2026"
"12","Wagner                     Moritz Wagner","C","25","$1,878,720","1.52%","$1,878,720","$1,865,764","$1,878,720","$1,878,720","2026"
"13","Carter-Williams                     Michael Carter-Williams","PG","31","$652,829","0.53%","$652,829","$652,829","$652,829","$652,829","2024"
"14","Bitadze                     Goga Bitadze","C","23","$590,926","0.48%","$590,926","$590,926","$612,181","$612,181","2027"
"15","Schofield                     Admiral Schofield","SF","25","$506,508","0.41%","$506,508","$506,508","$506,508","$506,508","2024"
"16","Scrubb                     Jay Scrubb","SG","22","Two-Way","'-","'-","'-","'-","'-","2024"
"17","Harris                     Kevon Harris","SG","25","Two-Way","'-","'-","'-","'-","'-","2024"

