" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Salmons                     John Salmons","SF","35","$1,000,000","1.59%","$1,000,000","$1,000,000","$1,000,000","'-"
"2","Daye                     Austin Daye","PF","26","$53,838","0.09%","$53,838","$53,838","$62,552","'-"
"3","Eddie                     Jarell Eddie","SF","23","$29,843","0.05%","$29,843","$29,843","$29,843","'-"

