" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Brooks                     Aaron Brooks","PG","35","$1,620,564","1.48%","","","","",""
"2","Deng                     Luol Deng","SF","34","$1,618,486","1.48%","","","","",""

