" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Martin                     Kevin Martin","SG","36","$1,360,305","1.34%","$1,360,305","$1,360,305","$1,360,305","'-"
"2","Aldrich                     Cole Aldrich","C","30","$685,341","0.67%","$685,341","$685,341","$685,341","'-"
"3","Nunnally                     James Nunnally","SF","28","$655,632","0.64%","$655,632","$655,632","$655,632","'-"
"4","Canaan                     Isaiah Canaan","PG","27","$85,458","0.08%","$85,458","$85,458","$91,605","$91,605"
"5","Canaan                     Isaiah Canaan","PG","27","$85,458","0.08%","$85,458","$85,458","$91,605","$91,605"
"6","Creek                     Mitch Creek","G","26","$47,371","0.05%","$47,371","$85,458","$47,371","$47,371"
"7","Reynolds                     Cam Reynolds","F","23","$47,371","0.05%","$47,371","$85,458","$47,371","'-"

