"Player (5 of 15 + 0 of 3 TW)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Base Salary","Incentives                 Likely","Incentives                 Unlikely","Trade Bonus                 Proration","Guaranteed"
"Ball                   LaMelo Ball","PG","27","DRK-EXT","$46,394,040","25.35%","$46,394,040","'-","'-","'-","$46,394,040"
"Knueppel                   Kon Knueppel","SF","23","RK-1ST","$13,937,214","7.62%","$13,937,214","'-","'-","'-","'-"
"McNeeley                   Liam McNeeley","SF","23","RK-1ST","$5,487,778","3.00%","$5,487,778","'-","'-","'-","'-"
"Kalkbrenner                   Ryan Kalkbrenner","C","27","RK-2ND","$2,735,698","1.49%","$2,735,698","'-","'-","'-","'-"
"James                   Sion James","SF","26","RK-2ND","$2,735,698","1.49%","$2,735,698","'-","'-","'-","'-"

