" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Okur                     Mehmet Okur","C","","$10,890,000","18.76%","$10,890,000","$10,890,000","'-","'-"
"2","Oden                     Greg Oden","C","24","$1,500,000","2.58%","$1,500,000","$1,500,000","$1,207,317","'-"
"3","Johnson                     Chris Johnson","PF","26","$762,195","1.31%","$762,195","$762,195","$762,195","'-"
"4","Johnson                     Armon Johnson","PG","22","$392,632","0.68%","$392,632","$392,632","$392,632","'-"

