" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Middleton                     Khris Middleton","SF","29","$33,051,724","30.28%","$33,051,724","$33,051,724","$33,051,724","$33,051,724","2026"
"2","Antetokounmpo                     Giannis Antetokounmpo","PF","26","$27,528,088","25.22%","$27,528,088","$27,528,088","$27,528,088","$27,528,088","2028"
"3","Holiday                     Jrue Holiday","PG","30","$27,026,111","24.76%","$29,997,778","$27,026,111","$27,026,111","$25,111,111","2028"
"4","Lopez                     Brook Lopez","C","32","$12,697,675","11.63%","$12,697,675","$12,697,675","$12,697,675","$12,697,675","2027"
"5","Tucker                     P.J. Tucker","PF","35","$7,969,537","7.30%","$7,969,537","$7,969,537","$3,220,566","$7,969,537","2021"
"6","Connaughton                     Pat Connaughton","SG","28","$4,938,273","4.52%","$4,938,273","$4,938,273","$4,938,273","$4,938,273","2026"
"7","Portis                     Bobby Portis","PF","25","$3,623,000","3.32%","$3,623,000","$3,623,000","$3,623,000","$3,623,000","2028"
"8","DiVincenzo                     Donte DiVincenzo","SG","24","$3,044,160","2.79%","$3,044,160","$3,044,160","$3,044,160","$3,044,160","2027"
"9","Forbes                     Bryn Forbes","SG","27","$2,337,145","2.14%","$2,337,145","$2,337,145","$2,337,145","$2,337,145","2022"
"10","Antetokounmpo                     Thanasis Antetokounmpo","SF","28","$1,701,593","1.56%","$1,701,593","$1,701,593","$1,701,593","$1,701,593","2026"
"11","Nwora                     Jordan Nwora","SF","22","$898,310","0.82%","$898,310","$898,310","$898,310","$898,310","2022"
"12","Merrill                     Sam Merrill","SG","24","$898,310","0.82%","$898,310","$898,310","$898,310","$898,310","2029"
"13","Teague                     Jeff Teague","PG","32","$510,589","0.47%","$510,589","$510,589","$808,073","$808,073","2021"
"14","Diakite                     Mamadi Diakite","PF","24","$160,173","0.15%","$160,173","$160,173","$160,173","$160,173","2023"
"15","Bryant                     Elijah Bryant","SG","25","$24,611","0.02%","$24,611","$44,399","$24,611","$24,611","2022"
"16","Toupane                     Axel Toupane","SG","28","Two-Way","'-","'-","'-","'-","'-","2021"
"17","Jackson                     Justin Jackson","SF","25","Two-Way","'-","'-","'-","'-","'-","2021"

