" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Gasol                     Marc Gasol","C","31","$19,689,000","28.13%","$19,689,000","$19,689,000","$19,689,000","$19,689,000","2020"
"2","Randolph                     Zach Randolph","PF","34","$9,638,555","13.77%","$9,638,555","$9,638,555","$9,638,555","$9,638,555","2017"
"3","Conley                     Mike Conley","PG","28","$9,588,426","13.70%","$9,588,426","$9,588,426","$9,588,426","$9,588,426","2026"
"4","Stephenson                     Lance Stephenson","SG","25","$9,000,000","12.86%","$9,000,000","$9,000,000","$2,911,765","$9,000,000","2017"
"5","Wright                     Brandan Wright","PF","28","$5,464,000","7.81%","$5,464,000","$5,464,000","$5,464,000","$5,464,000","2018"
"6","Allen                     Tony Allen","SG","34","$5,168,539","7.38%","$5,168,539","$5,168,539","$5,168,539","'-","2017"
"7","Andersen                     Chris Andersen","PF","37","$5,000,000","7.14%","$5,000,000","$5,000,000","$1,676,471","'-","2016"
"8","Carter                     Vince Carter","SG","39","$4,088,019","5.84%","$4,088,019","$4,088,019","$4,088,019","$4,088,019","2017"
"9","Barnes                     Matt Barnes","SF","35","$3,542,500","5.06%","$3,542,500","$3,542,500","$3,542,500","'-","2016"
"10","Adams                     Jordan Adams","SG","21","$1,404,600","2.01%","$1,404,600","$1,404,600","$1,404,600","'-","2018"
"11","Martin                     Jarell Martin","PF","21","$1,230,840","1.76%","$1,230,840","$1,230,840","$1,230,840","$1,230,840","2019"
"12","Hairston                     P.J. Hairston","SG","23","$1,201,440","1.72%","$1,201,440","$1,201,440","$402,836","'-","2016"
"13","Green                     JaMychal Green","PF","25","$845,059","1.21%","$845,059","$845,059","$845,059","'-","2017"
"14","Farmar                     Jordan Farmar","PG","29","$119,660","0.17%","$119,660","$119,660","$119,660","'-","2016"
"15","Munford                     Xavier Munford","PG","23","$21,621","0.03%","$21,621","$21,621","$21,621","'-","2016"
"16","Cotton                     Bryce Cotton","PG","23","$14,913","0.02%","$14,913","$14,913","$14,913","'-","2016"

