" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Jefferson                     Richard Jefferson","SF","33","$11,046,000","18.82%","$11,046,000","$11,046,000","$11,046,000","$11,046,000","2014"
"2","Williams                     Marvin Williams","PF","27","$7,500,000","12.78%","$7,500,000","$7,500,000","$7,500,000","$7,500,000","2014"
"3","Favors                     Derrick Favors","PF","22","$6,008,196","10.24%","$6,008,196","$6,008,196","$6,008,196","$6,008,196",""
"4","Freedom                     Enes Freedom","C","21","$4,505,280","7.68%","$4,505,280","$4,505,280","$4,505,280","$4,505,280","2015"
"5","Rush                     Brandon Rush","SG","28","$4,000,000","6.82%","$4,000,000","$4,000,000","$4,000,000","'-","2014"
"6","Hayward                     Gordon Hayward","SF","23","$3,452,183","5.88%","$3,452,183","$3,452,183","$3,452,183","'-","2014"
"7","Burke                     Trey Burke","PG","21","$2,438,760","4.16%","$2,438,760","$2,438,760","$2,438,760","'-","2017"
"8","Burks                     Alec Burks","SG","22","$2,202,000","3.75%","$2,202,000","$2,202,000","$2,202,000","$2,202,000",""
"9","Evans                     Jeremy Evans","SF","26","$1,660,257","2.83%","$1,660,257","$1,660,257","$1,660,257","'-","2015"
"10","Lucas III                     John Lucas III","PG","31","$1,600,000","2.73%","$1,600,000","$1,600,000","$1,600,000","'-","2014"
"11","Gobert                     Rudy Gobert","C","21","$1,078,800","1.84%","$1,078,800","$1,078,800","$1,078,800","$1,078,800","2028"
"12","Garrett                     Diante Garrett","PG","25","$719,266","1.23%","$719,266","$719,266","$719,266","'-","2016"
"13","Thomas                     Malcolm Thomas","PF","25","$702,233","1.20%","$702,233","$702,233","$702,233","'-","2014"
"14","Murphy                     Erik Murphy","PF","23","$490,180","0.84%","$490,180","$490,180","$490,180","'-","2014"
"15","Clark                     Ian Clark","SG","22","$490,180","0.84%","$490,180","$490,180","$490,180","'-","2015"

