" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","McDermott                     Doug McDermott","SF","31","$13,750,000","11.12%","$14,000,000","$13,750,000","$13,750,000","$13,750,000","2024"
"2","Graham                     Devonte' Graham","PG","27","$11,550,000","9.34%","$11,550,000","$11,550,000","$3,916,379","$11,550,000","2025"
"3","Collins                     Zach Collins","C","25","$7,350,000","5.94%","$7,350,000","$7,350,000","$7,350,000","$7,350,000","2026"
"4","Birch                     Khem Birch","C","30","$6,667,500","5.39%","$6,667,500","$6,667,500","$2,260,819","$6,667,500","2024"
"5","Langford                     Romeo Langford","SG","23","$5,634,257","4.56%","$5,634,257","$5,634,257","$5,634,257","$5,634,257","2023"
"6","Sochan                     Jeremy Sochan","PF","19","$5,063,520","4.09%","$5,063,520","$5,063,520","$5,063,520","$5,063,520","2026"
"7","Vassell                     Devin Vassell","SG","22","$4,437,000","3.59%","$4,437,000","$4,437,000","$4,437,000","$4,437,000","2029"
"8","Johnson                     Keldon Johnson","SF","23","$3,873,025","3.13%","$3,873,025","$3,873,025","$3,873,025","$3,873,025","2027"
"9","Branham                     Malaki Branham","SG","19","$2,925,600","2.37%","$2,925,600","$2,925,600","$2,925,600","$2,925,600","2026"
"10","Bassey                     Charles Bassey","C","22","$2,600,000","2.10%","$2,600,000","$2,600,000","$2,600,000","$2,600,000","2026"
"11","Wesley                     Blake Wesley","SG","19","$2,385,480","1.93%","$2,385,480","$2,385,480","$2,385,480","$2,385,480","2026"
"12","Bates-Diop                     Keita Bates-Diop","SF","27","$1,878,720","1.52%","$1,878,720","$1,878,720","$1,878,720","$1,878,720","2023"
"13","Jones                     Tre Jones","PG","23","$1,782,621","1.44%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2028"
"14","Dieng                     Gorgui Dieng","C","33","$622,582","0.50%","$622,582","$622,582","$895,743","$895,743","2023"
"15","Mamukelashvili                     Sandro Mamukelashvili","C","23","$357,717","0.29%","$357,717","$400,985","$357,717","$357,717","2027"
"16","Champagnie                     Julian Champagnie","SF","21","Two-Way","'-","'-","'-","'-","'-","2027"
"17","Barlow                     Dominick Barlow","PF","19","Two-Way","'-","'-","'-","'-","'-","2026"

