" ","Player (1)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Datome                     Luigi Datome","SF","28","$2,275,000","3.25%","","","","",""
"","Round 2, Pick #45","","","                                                   -"," "," "," "," "," "," "

