" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Whiteside                     Hassan Whiteside","C","28","$23,775,506","23.99%","$23,775,506","$23,775,506","$23,775,506","$23,775,506","2020"
"2","Dragic                     Goran Dragic","PG","31","$17,000,450","17.16%","$17,000,450","$17,000,450","$17,000,450","$17,000,450","2020"
"3","Johnson                     James Johnson","PF","30","$13,954,000","14.08%","$13,954,000","$13,954,000","$13,954,000","$13,734,000","2021"
"4","Olynyk                     Kelly Olynyk","C","26","$12,007,169","12.12%","$12,007,169","$12,007,169","$12,007,169","$10,607,169","2026"
"5","Waiters                     Dion Waiters","SG","26","$11,000,000","11.10%","$12,100,000","$11,000,000","$11,000,000","$11,000,000","2021"
"6","Ellington                     Wayne Ellington","SG","30","$6,270,000","6.33%","$6,270,000","$6,270,000","$6,270,000","$6,270,000","2018"
"7","Johnson                     Tyler Johnson","SG","25","$5,881,260","5.94%","$5,881,260","$5,881,260","$5,881,260","$5,881,260","2020"
"8","Winslow                     Justise Winslow","SF","21","$2,705,040","2.73%","$2,705,040","$2,705,040","$2,705,040","$2,705,040",""
"9","Adebayo                     Bam Adebayo","C","20","$2,490,360","2.51%","$2,490,360","$2,490,360","$2,490,360","$2,490,360","2029"
"10","Haslem                     Udonis Haslem","PF","37","$1,471,382","1.48%","$1,471,382","$1,471,382","$2,328,652","$2,328,652","2018"
"11","Wade                     Dwyane Wade","SG","36","$1,471,382","1.48%","$1,471,382","$1,471,382","$828,842","$2,328,652","2018"
"12","Babbitt                     Luke Babbitt","SF","28","$1,471,382","1.48%","$1,471,382","$1,471,382","$702,667","$1,974,159","2018"
"13","Mickey                     Jordan Mickey","PF","23","$1,471,382","1.48%","$1,471,382","$1,471,382","$1,471,382","$1,471,382","2019"
"14","Richardson                     Josh Richardson","SF","24","$1,471,382","1.48%","$1,471,382","$1,471,382","$1,471,382","$1,471,382",""
"15","McGruder                     Rodney McGruder","SG","26","$1,312,611","1.32%","$1,312,611","$1,312,611","$1,312,611","$1,312,611","2019"
"16","Jones Jr.                     Derrick Jones Jr.","SF","20","Two-Way","'-","'-","'-","'-","'-","2027"
"17","Walton Jr.                     Derrick Walton Jr.","PG","22","'-","'-","'-","'-","$75,000","$50,000",""

