" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Randolph                     Zach Randolph","PF","32","$18,238,333","31.08%","$18,238,333","$18,238,333","$18,238,333","$18,238,333",""
"2","Gasol                     Marc Gasol","C","29","$14,860,523","25.33%","$14,860,523","$14,860,523","$14,860,523","$14,860,523","2015"
"3","Conley                     Mike Conley","PG","26","$8,600,001","14.66%","$8,600,001","$8,600,001","$8,600,001","$8,600,001","2026"
"4","Prince                     Tayshaun Prince","SF","33","$7,235,955","12.33%","$7,235,955","$7,235,955","$7,235,955","'-","2015"
"5","Lee                     Courtney Lee","SG","28","$5,225,000","8.90%","$5,225,000","$5,225,000","$5,225,000","$5,225,000","2016"
"6","Allen                     Tony Allen","SG","32","$4,494,383","7.66%","$4,494,383","$4,494,383","$4,494,383","'-","2017"
"7","Davis                     Ed Davis","PF","24","$3,153,860","5.37%","$3,153,860","$3,153,860","$3,153,860","$3,153,860","2014"
"8","Koufos                     Kosta Koufos","C","24","$3,000,000","5.11%","$3,000,000","$3,000,000","$3,000,000","$3,000,000","2015"
"9","Pondexter                     Quincy Pondexter","SG","25","$2,225,478","3.79%","$2,225,478","$2,225,478","$2,225,478","$2,225,478",""
"10","Leuer                     Jon Leuer","PF","24","$900,000","1.53%","$900,000","$900,000","$900,000","$900,000","2016"
"11","Miller                     Mike Miller","SG","33","$884,293","1.51%","$884,293","$884,293","$1,399,507","$1,399,507","2014"
"12","Udrih                     Beno Udrih","PG","31","$884,293","1.51%","$884,293","$884,293","$1,272,279","'-","2014"
"13","Johnson                     James Johnson","PF","26","$634,610","1.08%","$634,610","$634,610","$680,263","$680,263","2014"
"14","Franklin                     Jamaal Franklin","SG","22","$535,000","0.91%","$535,000","$535,000","$535,000","'-","2014"
"15","Calathes                     Nick Calathes","SG","24","$490,180","0.84%","$490,180","$490,180","$490,180","'-","2015"

