" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Ellis                     Monta Ellis","SG","32","$2,245,400","2.27%","$2,245,400","$2,245,400","$2,245,400","'-"
"2","Wilkins                     Damien Wilkins","SG","38","$1,016,617","1.03%","$1,016,617","$1,016,617","$1,016,617","'-"
"3","Christmas                     Rakeem Christmas","PF","26","$172,552","0.17%","$172,552","$172,552","$172,552","'-"
"4","Niang                     Georges Niang","PF","24","$100,000","0.10%","$100,000","$100,000","$100,000","'-"
"5","McKinney-Jones                     Trey McKinney-Jones","SG","27","$46,080","0.05%","$46,080","$46,080","$46,080","$46,080"

