" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Gallinari                     Danilo Gallinari","PF","32","$19,500,000","17.87%","$19,500,000","$19,500,000","$19,500,000","$19,500,000","2023"
"2","Bogdanovic                     Bogdan Bogdanovic","SG","28","$18,000,000","16.49%","$18,000,000","$18,000,000","$18,000,000","$18,000,000","2027"
"3","Capela                     Clint Capela","C","26","$17,500,000","16.03%","$18,000,000","$17,500,000","$17,500,000","$16,000,000","2028"
"4","Snell                     Tony Snell","SG","29","$12,178,571","11.16%","$12,678,571","$12,178,571","$12,178,571","$12,178,571","2021"
"5","Williams                     Louis Williams","SG","34","$8,000,000","7.33%","$8,000,000","$8,000,000","$2,904,110","$8,000,000","2021"
"6","Hunter                     De'Andre Hunter","SF","23","$7,422,000","6.80%","$7,422,000","$7,422,000","$7,422,000","$7,422,000","2027"
"7","Young                     Trae Young","PG","22","$6,571,800","6.02%","$6,571,800","$6,571,800","$6,571,800","$6,571,800","2027"
"8","Okongwu                     Onyeka Okongwu","C","20","$5,813,640","5.33%","$5,813,640","$5,813,640","$5,813,640","$5,813,640","2028"
"9","Dunn                     Kris Dunn","PG","26","$4,767,000","4.37%","$4,767,000","$4,767,000","$4,767,000","$4,767,000","2027"
"10","Reddish                     Cam Reddish","SF","21","$4,458,000","4.08%","$4,458,000","$4,458,000","$4,458,000","$4,458,000","2023"
"11","Collins                     John Collins","PF","23","$4,137,302","3.79%","$4,137,302","$4,137,302","$4,137,302","$4,137,302","2026"
"12","Huerter                     Kevin Huerter","SG","22","$2,761,920","2.53%","$2,761,920","$2,761,920","$2,761,920","$2,761,920",""
"13","Goodwin                     Brandon Goodwin","PG","25","$1,701,593","1.56%","$1,701,593","$1,701,593","$1,701,593","$1,701,593","2021"
"14","Hill                     Solomon Hill","SF","29","$1,620,564","1.48%","$1,620,564","$1,620,564","$2,174,318","$2,174,318","2021"
"15","Fernando                     Bruno Fernando","C","22","$1,517,981","1.39%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2022"
"16","Mays                     Skylar Mays","SG","23","Two-Way","'-","'-","'-","'-","'-","2021"
"17","Knight                     Nathan Knight","PF","23","Two-Way","'-","'-","'-","'-","'-","2021"

