" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Howard                     Dwight Howard","C","33","$18,919,725","18.57%","$18,919,725","$18,919,725","$18,919,725","'-"
"2","Faried                     Kenneth Faried","PF","29","$13,764,045","13.51%","$13,764,045","$13,764,045","$13,764,045","'-"
"3","Williams                     Deron Williams","PG","34","$5,474,787","5.37%","$5,474,787","$5,474,787","$5,474,787","'-"
"4","Monroe                     Greg Monroe","C","28","$1,512,601","1.48%","$1,512,601","$1,512,601","$770,764","'-"
"5","Creek                     Mitch Creek","G","26","$47,371","0.05%","$47,371","$85,458","$47,371","$47,371"
"6","Creek                     Mitch Creek","G","26","$47,371","0.05%","$47,371","$85,458","$47,371","$47,371"

