"Player (7 of 15 + 0 of 3 TW)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Base Salary","Incentives                 Likely","Incentives                 Unlikely","Trade Bonus                 Proration","Guaranteed"
"Irving                   Kyrie Irving","PG","35","FA","$42,416,562","24.34%","$42,416,562","'-","'-","'-","$42,416,562"
"Washington                   PJ Washington","PF","29","VET-EXT","$21,398,087","12.28%","$21,398,087","'-","'-","'-","$21,398,087"
"Gafford                   Daniel Gafford","C","29","VET-EXT","$18,126,763","10.40%","$18,126,763","'-","'-","'-","$18,126,763"
"Flagg                   Cooper Flagg","SF","21","RK-1ST","$15,208,680","8.73%","$15,208,680","'-","'-","'-","'-"
"Martin                   Caleb Martin","SF","32","FA","$9,371,351","5.38%","$9,371,351","'-","$1,405,703","'-","$9,371,351"
"Christie                   Max Christie","SG","24","FA","$8,857,143","5.08%","$8,857,143","'-","'-","'-","$8,857,143"
"Johnson                   AJ Johnson","PG","23","RK-1ST","$5,493,394","3.15%","$5,493,394","'-","'-","'-","'-"

