" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Barrett                     R.J. Barrett","SG","23","$23,883,929","17.56%","$26,785,719","$23,883,929","$14,687,244","$23,883,929","2027"
"2","Brown Jr.                     Bruce Brown Jr.","SG","27","$22,000,000","16.17%","$22,000,000","$22,000,000","$11,252,874","$22,000,000","2025"
"3","Poeltl                     Jakob Poeltl","C","28","$19,500,000","14.34%","$20,000,000","$19,500,000","$19,500,000","$19,500,000","2030"
"4","Trent Jr.                     Gary Trent Jr.","SG","25","$18,560,000","13.65%","$18,810,000","$18,560,000","$18,560,000","$18,560,000","2027"
"5","Olynyk                     Kelly Olynyk","PF","32","$12,195,122","8.97%","$12,195,122","$12,195,122","$4,625,736","$12,195,122","2026"
"6","Boucher                     Chris Boucher","PF","31","$11,750,000","8.64%","$11,750,000","$11,750,000","$11,750,000","$11,750,000","2026"
"7","Barnes                     Scottie Barnes","PF","22","$8,008,680","5.89%","$8,008,680","$8,008,680","$8,008,680","$8,008,680","2030"
"8","Dick                     Gradey Dick","SG","20","$4,536,720","3.34%","$4,536,720","$4,536,720","$4,536,720","$4,536,720","2027"
"9","McDaniels                     Jalen McDaniels","SF","26","$4,516,000","3.32%","$4,516,000","$4,516,000","$4,516,000","'-","2025"
"10","Quickley                     Immanuel Quickley","PG","24","$4,171,548","3.07%","$4,171,548","$4,171,548","$2,565,262","$4,171,548","2029"
"11","Agbaji                     Ochai Agbaji","SF","23","$4,114,200","3.02%","$4,114,200","$4,114,200","$1,560,559","$4,114,200","2026"
"12","Nwora                     Jordan Nwora","SF","25","$3,000,000","2.21%","$3,200,000","$3,000,000","$1,534,483","$3,000,000","2024"
"13","Temple                     Garrett Temple","SG","37","$2,019,706","1.48%","$2,019,706","$2,019,706","$3,196,448","$3,196,448","2026"
"14","Freeman-Liberty                     Javon Freeman-Liberty","G","24","$289,542","0.21%","$289,542","$289,542","$289,542","$289,542","2025"
"15","Williams                     Malik Williams","C","25","$12,869","0.01%","$12,869","$23,215","$12,869","$12,869","2024"
"16","Carton                     D.J. Carton","PG","23","Two-Way","'-","'-","'-","'-","'-","2025"
"17","Gueye                     Mouhamadou Gueye","F","25","Two-Way","'-","'-","'-","'-","'-","2025"

