" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Jefferson                     Richard Jefferson","SF","43","$2,019,706","1.48%","","","","","Non-Bird"
"2","Cousins                     DeMarcus Cousins","C","33","$2,019,706","1.48%","","","","","Non-Bird"
"3","Daniels                     Troy Daniels","SG","32","$2,019,706","1.48%","","","","","Non-Bird"
"4","Howard                     Markus Howard","PG","24","$1,801,769","1.32%","","","","","Two-Way"

