" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Rice Jr.                     Glen Rice Jr.","SF","24","$400,000","0.63%","$400,000","$400,000","$400,000","'-"
"2","Bynum                     Will Bynum","PG","32","$53,838","0.09%","$53,838","$53,838","$74,763","'-"
"3","Murry                     Toure Murry","SF","25","$48,028","0.08%","$48,028","$48,028","$48,028","'-"
"4","Murry                     Toure Murry","SF","25","$48,028","0.08%","$48,028","$48,028","$48,028","'-"

