" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Bogut                     Andrew Bogut","C","28","$13,000,000","22.40%","$13,000,000","$13,000,000","$13,000,000","'-",""
"2","Lee                     David Lee","PF","29","$12,744,000","21.96%","$12,744,000","$12,744,000","$12,744,000","'-","2016"
"3","Jefferson                     Richard Jefferson","SF","32","$10,164,000","17.51%","$10,164,000","$10,164,000","$10,164,000","$10,164,000","2014"
"4","Biedrins                     Andris Biedrins","C","26","$9,000,000","15.51%","$9,000,000","$9,000,000","$9,000,000","'-","2014"
"5","Jack                     Jarrett Jack","PG","29","$5,400,000","9.30%","$5,400,000","$5,400,000","$4,525,000","'-","2013"
"6","Landry                     Carl Landry","PF","29","$4,000,000","6.89%","$4,000,000","$4,000,000","$4,000,000","'-","2013"
"7","Rush                     Brandon Rush","SG","27","$4,000,000","6.89%","$4,000,000","$4,000,000","$4,000,000","'-","2014"
"8","Curry                     Stephen Curry","PG","24","$3,958,742","6.82%","$3,958,742","$3,958,742","$3,958,742","'-","2027"
"9","Barnes                     Harrison Barnes","SF","20","$2,798,040","4.82%","$2,798,040","$2,798,040","$2,798,040","$2,798,040","2026"
"10","Thompson                     Klay Thompson","SG","22","$2,222,160","3.83%","$2,222,160","$2,222,160","$2,222,160","$2,222,160","2027"
"11","Ezeli                     Festus Ezeli","C","23","$1,020,960","1.76%","$1,020,960","$1,020,960","$1,020,960","'-","2016"
"12","Green                     Draymond Green","PF","22","$850,000","1.46%","$850,000","$850,000","$850,000","$850,000","2027"
"13","Bazemore                     Kent Bazemore","SG","23","$473,604","0.82%","$473,604","$473,604","$473,604","$473,604","2014"
"14","Machado                     Scott Machado","PG","22","$27,859","0.05%","$27,859","$27,859","'-","'-","2012"
"15","Jones                     Dwayne Jones","C","29","$5,839","0.01%","$5,839","$5,839","$5,839","'-","2013"
"16","Machado                     Scott Machado","PG","22","$2,786","0.00%","$2,786","$2,786","'-","'-","2013"

