" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Antetokounmpo                     Giannis Antetokounmpo","PF","27","$39,344,900","35.00%","$39,344,900","$39,344,900","$39,344,900","$39,344,900","2028"
"2","Middleton                     Khris Middleton","SF","30","$35,500,000","31.58%","$35,500,000","$35,500,000","$35,500,000","$35,500,000","2026"
"3","Holiday                     Jrue Holiday","PG","31","$31,171,333","27.73%","$36,117,333","$31,171,333","$31,171,333","$30,133,333","2028"
"4","Lopez                     Brook Lopez","C","33","$13,302,325","11.83%","$13,302,325","$13,302,325","$13,302,325","$13,302,325","2027"
"5","Ibaka                     Serge Ibaka","C","32","$10,223,705","9.09%","$10,223,705","$10,223,705","$3,798,972","$9,720,900","2022"
"6","Connaughton                     Pat Connaughton","SG","29","$5,333,334","4.74%","$5,333,334","$5,333,334","$5,333,334","$5,333,334","2026"
"7","Portis                     Bobby Portis","PF","26","$4,347,600","3.87%","$4,347,600","$4,347,600","$4,347,600","$4,347,600","2028"
"8","Allen                     Grayson Allen","SG","26","$4,054,695","3.61%","$4,054,695","$4,040,713","$4,054,695","$4,054,695","2028"
"9","Hill                     George Hill","PG","35","$4,000,000","3.56%","$4,000,000","$4,000,000","$4,000,000","$4,000,000","2023"
"10","Antetokounmpo                     Thanasis Antetokounmpo","SF","29","$1,729,217","1.54%","$1,729,217","$1,729,217","$1,729,217","$1,729,217","2026"
"11","Nwora                     Jordan Nwora","SF","23","$1,517,981","1.35%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2022"
"12","Matthews                     Wesley Matthews","SG","35","$1,237,496","1.10%","$1,237,496","$1,237,496","$1,958,501","$1,958,501","2022"
"13","Carter                     Jevon Carter","PG","26","$441,278","0.39%","$441,278","$441,278","$457,149","$457,149","2022"
"14","Vildoza                     Luca Vildoza","PG","26","$42,789","0.04%","$42,789","$47,965","$42,789","$42,789","2023"
"15","Tucker                     Rayjon Tucker","SF","24","$28,779","0.03%","$28,779","$28,779","$28,779","$28,779","2024"
"16","Wigginton                     Lindell Wigginton","SG","23","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Mamukelashvili                     Sandro Mamukelashvili","C","22","Two-Way","'-","'-","'-","'-","'-","2027"

