" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Lowry                     Kyle Lowry","PG","28","$12,000,000","19.03%","$12,000,000","$12,000,000","$12,000,000","$12,000,000","2018"
"2","DeRozan                     DeMar DeRozan","SG","25","$10,100,000","16.02%","$10,100,000","$10,100,000","$10,100,000","$10,100,000","2027"
"3","Johnson                     Amir Johnson","PF","27","$7,000,000","11.10%","$7,000,000","$7,000,000","$7,000,000","$7,000,000","2015"
"4","Vasquez                     Greivis Vasquez","PG","28","$6,400,000","10.15%","$6,400,000","$6,400,000","$6,400,000","'-","2016"
"5","Fields                     Landry Fields","SF","26","$6,250,000","9.91%","$6,250,000","$6,250,000","$6,250,000","'-","2015"
"6","Hayes                     Chuck Hayes","PF","31","$5,958,750","9.45%","$5,958,750","$5,958,750","$5,958,750","'-","2015"
"7","Patterson                     Patrick Patterson","PF","25","$5,831,326","9.25%","$5,831,326","$5,831,326","$5,831,326","$5,831,326","2017"
"8","Williams                     Louis Williams","SG","28","$5,450,000","8.64%","$5,450,000","$5,450,000","$5,450,000","$5,450,000","2015"
"9","Valanciunas                     Jonas Valanciunas","C","22","$3,678,360","5.83%","$3,678,360","$3,678,360","$3,678,360","$3,678,360","2027"
"10","Hansbrough                     Tyler Hansbrough","PF","29","$3,326,235","5.27%","$3,326,235","$3,326,235","$3,326,235","'-","2015"
"11","Ross                     Terrence Ross","SG","23","$2,793,960","4.43%","$2,793,960","$2,793,960","$2,793,960","$2,793,960",""
"12","Johnson                     James Johnson","PF","27","$2,500,000","3.96%","$2,500,000","$2,500,000","$2,500,000","$2,500,000","2016"
"13","Nogueira                     Lucas Nogueira","C","22","$1,762,680","2.80%","$1,762,680","$1,762,680","$1,762,680","$1,762,680","2018"
"14","Caboclo                     Bruno Caboclo","SF","19","$1,458,360","2.31%","$1,458,360","$1,458,360","$1,458,360","$1,458,360","2018"
"15","Stiemsma                     Greg Stiemsma","C","29","$915,243","1.45%","$915,243","$915,243","$981,084","'-","2015"

