" ","Player (14)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Gordon                     Eric Gordon","SG","26","$14,898,938","23.62%","$14,898,938","$14,898,938","$14,898,938","$14,898,938","2016"
"2","Evans                     Tyreke Evans","SG","25","$11,265,416","17.86%","$11,265,416","$11,265,416","$11,265,416","'-","2017"
"3","Holiday                     Jrue Holiday","PG","24","$9,904,495","15.71%","$9,904,495","$9,904,495","$9,904,495","$9,904,495","2028"
"4","Anderson                     Ryan Anderson","PF","26","$8,491,500","13.46%","$8,491,500","$8,491,500","$8,491,500","$8,491,500","2016"
"5","Asik                     Omer Asik","C","28","$8,374,646","13.28%","$8,374,646","$8,374,646","$14,898,938","$14,898,938","2015"
"6","Davis                     Anthony Davis","PF","21","$5,607,240","8.89%","$5,607,240","$5,607,240","$5,607,240","$5,607,240","2028"
"7","Pondexter                     Quincy Pondexter","SG","26","$3,146,068","4.99%","$3,146,068","$3,146,068","$3,146,068","$3,146,068","2018"
"8","Cole                     Norris Cole","PG","26","$2,038,206","3.23%","$2,038,206","$2,038,206","$2,038,206","'-","2015"
"9","Ajinca                     Alexis Ajinca","C","26","$981,084","1.56%","$981,084","$981,084","$981,084","$981,084","2015"
"10","Babbitt                     Luke Babbitt","SF","25","$981,084","1.56%","$981,084","$981,084","$981,084","'-","2015"
"11","Fredette                     Jimmer Fredette","PG","25","$915,243","1.45%","$915,243","$915,243","$948,163","'-","2015"
"12","Withey                     Jeff Withey","C","24","$816,482","1.29%","$816,482","$816,482","$816,482","'-","2015"
"13","Cunningham                     Dante Cunningham","PF","27","$716,043","1.14%","$716,043","$716,043","$831,942","'-","2015"
"14","Douglas                     Toney Douglas","SG","28","$143,870","0.23%","$143,870","$143,870","$143,870","'-","2015"

