" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Hernangomez                     Willy Hernangomez","C","31","$4,642,804","3.00%","","","","","Bird"
"2","Snell                     Tony Snell","SG","34","$2,296,274","1.48%","","","","","Non-Bird"
"3","Payton                     Elfrid Payton","PG","31","$2,296,274","1.48%","","","","","Early Bird"
"4","Boston Jr                     Brandon Boston Jr","SG","24","$2,296,274","1.48%","","","","","Early Bird"
"5","Nunnally                     James Nunnally","SF","35","$2,048,494","1.32%","","","","","Two-Way"
"6","Clark                     Gary Clark","PF","31","$2,048,494","1.32%","","","","","Non-Bird"
"7","Harper                     Jared Harper","PG","28","$2,048,494","1.32%","","","","","Two-Way"
"8","Brooks Jr.                     Keion Brooks Jr.","SF","","$2,048,494","1.32%","","","","","Two-Way"

