"Player (6 of 15 + 0 of 3 TW)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Base Salary","Incentives                 Likely","Incentives                 Unlikely","Trade Bonus                 Proration","Guaranteed"
"Gilgeous-Alexander                   Shai Gilgeous-Alexander","PG","30","DVET-EXT","$65,885,400","36.00%","$65,885,400","'-","'-","'-","$65,885,400"
"Williams                   Jalen Williams","SF","27","DRK-EXT","$48,140,000","26.30%","$48,140,000","'-","'-","'-","$48,140,000"
"Holmgren                   Chet Holmgren","C","26","rookie-maximum-extension","$48,140,000","26.30%","$48,140,000","'-","'-","'-","$48,140,000"
"Caruso                   Alex Caruso","SG","34","VET-EXT","$22,446,480","12.26%","$22,446,480","'-","'-","'-","$22,446,480"
"Wiggins                   Aaron Wiggins","SG","30","FA","$8,345,797","4.56%","$7,990,655","$355,142","'-","'-","'-"
"Sorber                   Thomas Sorber","C","23","RK-1ST","$7,849,573","4.29%","$7,849,573","'-","'-","'-","'-"

