" ","Player (19)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Durant                     Kevin Durant","SF","35","$47,649,433","35.03%","$47,649,433","$47,649,433","$47,649,433","$46,407,433","2028"
"2","Beal                     Bradley Beal","SG","30","$46,741,590","34.36%","$46,741,590","$46,741,590","$46,741,590","$46,741,590","2027"
"3","Booker                     Devin Booker","SG","27","$36,016,200","26.48%","$36,016,200","$36,016,200","$36,016,200","$36,016,200","2030"
"4","Nurkic                     Jusuf Nurkic","C","29","$16,875,000","12.41%","$16,875,000","$16,875,000","$16,875,000","$16,875,000","2026"
"5","O'Neale                     Royce O'Neale","SF","30","$9,500,000","6.98%","$9,500,000","$9,500,000","$3,603,448","$9,500,000","2028"
"6","Allen                     Grayson Allen","SG","28","$8,925,000","6.56%","$9,775,000","$8,925,000","$8,500,000","$8,500,000","2028"
"7","Little                     Nassir Little","SF","23","$6,250,000","4.59%","$6,250,000","$6,250,000","$6,250,000","$6,250,000","2027"
"8","Gordon                     Eric Gordon","SG","35","$3,196,448","2.35%","$3,196,448","$3,196,448","$3,196,448","$3,196,448","2025"
"9","Okogie                     Josh Okogie","SG","25","$2,815,937","2.07%","$2,815,937","$2,815,937","$2,815,937","$2,815,937","2024"
"10","Roddy                     David Roddy","PF","22","$2,718,240","2.00%","$2,718,240","$2,718,240","$1,031,057","$2,718,240","2025"
"11","Lee                     Damion Lee","SG","31","$2,528,233","1.86%","$2,528,233","$2,528,233","$2,528,233","$2,528,233","2025"
"12","Eubanks                     Drew Eubanks","C","26","$2,346,614","1.73%","$2,346,614","$2,346,614","$2,346,614","$2,346,614","2026"
"13","Bol                     Bol Bol","PF","24","$2,019,706","1.48%","$2,019,706","$2,019,706","$2,165,000","$2,165,000","2024"
"14","Young                     Thaddeus Young","PF","35","$638,413","0.47%","$638,413","$638,413","$1,010,371","$1,010,371","2024"
"15","Thomas                     Isaiah Thomas","PG","34","$69,645","0.05%","$69,645","$69,645","$110,222","$110,222","2024"
"16","Metu                     Chimezie Metu","C","26","'-","'-","'-","'-","$50,000","'-",""
"17","Azubuike                     Udoka Azubuike","C","24","Two-Way","'-","'-","'-","'-","'-","2024"
"18","Lee                     Saben Lee","PG","24","Two-Way","'-","'-","'-","'-","'-","2024"
"19","Wainright                     Ishmail Wainright","SF","29","Two-Way","'-","'-","'-","'-","'-","2024"

