" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Bolden                     Jonah Bolden","SF","24","$1,698,450","1.56%","$1,698,450","$1,698,450","$1,698,450","'-"
"2","Burke                     Trey Burke","PG","27","$1,620,564","1.48%","$1,620,564","$1,620,564","$2,028,594","'-"

