" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Butler                     Rasual Butler","SF","36","$947,276","1.35%","$947,276","$947,276","$1,499,187","'-"
"2","McCallum                     Ray McCallum","PG","24","$947,276","1.35%","$947,276","$947,276","$947,276","'-"
"3","Fredette                     Jimmer Fredette","PG","26","$507,711","0.73%","$507,711","$507,711","$507,711","'-"

