" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Grant                     Jerami Grant","PF","27","$20,002,500","17.79%","$20,002,500","$20,002,500","$20,002,500","$20,002,500","2028"
"2","Olynyk                     Kelly Olynyk","PF","30","$12,195,122","10.85%","$12,195,122","$12,195,122","$12,195,122","$12,195,122","2026"
"3","Bagley III                     Marvin Bagley III","PF","22","$11,312,114","10.06%","$11,312,114","$11,312,114","$3,835,717","$11,312,114","2026"
"4","Cunningham                     Cade Cunningham","PG","20","$10,050,120","8.94%","$10,050,120","$10,050,120","$10,050,120","$10,050,120","2030"
"5","Hayes                     Killian Hayes","PG","20","$5,572,680","4.96%","$5,572,680","$5,572,680","$5,572,680","$5,572,680","2024"
"6","Diallo                     Hamidou Diallo","SG","23","$5,200,000","4.63%","$5,200,000","$5,200,000","$5,200,000","$5,200,000","2023"
"7","Joseph                     Cory Joseph","PG","30","$4,910,000","4.37%","$4,910,000","$4,910,000","$4,910,000","$4,910,000","2023"
"8","Stewart                     Isaiah Stewart","C","20","$3,277,080","2.92%","$3,277,080","$3,254,480","$3,277,080","$3,277,080","2028"
"9","Jackson                     Frank Jackson","PG","23","$3,000,000","2.67%","$3,000,000","$3,000,000","$3,000,000","$3,000,000","2023"
"10","Bey                     Saddiq Bey","SF","22","$2,824,320","2.51%","$2,824,320","$2,824,320","$2,824,320","$2,824,320","2027"
"11","McGruder                     Rodney McGruder","SG","30","$1,669,178","1.48%","$1,669,178","$1,669,178","$1,939,350","$1,939,350","2022"
"12","Lee                     Saben Lee","PG","22","$1,489,065","1.32%","$1,489,065","$1,489,065","$1,489,065","$1,489,065","2024"
"13","Livers                     Isaiah Livers","SF","23","$1,057,260","0.94%","$1,057,260","$1,057,260","$1,057,260","$1,057,260","2026"
"14","Garza                     Luka Garza","C","23","$925,258","0.82%","$925,258","$1,669,178","$925,258","$925,258","2027"
"15","Edwards                     Carsen Edwards","PG","23","$76,744","0.07%","$76,744","$76,744","$76,744","$76,744","2023"
"16","Pickett                     Jamorko Pickett","F","24","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Key                     Braxton Key","SF","24","Two-Way","'-","'-","'-","'-","'-","2023"

