" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Felton                     Raymond Felton","PG","35","$1,620,564","1.48%","","","","",""
"2","Collison                     Nick Collison","PF","39","$1,620,564","1.48%","","","","",""
"3","Cole                     Norris Cole","PG","31","$1,620,564","1.48%","","","","",""
"4","Evans                     Jawun Evans","PG","23","$1,445,697","1.32%","","","","",""

