" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","LaVine                     Zach LaVine","SG","29","$44,531,940","31.68%","$44,531,940","$44,531,940","$17,311,700","$43,031,940","2027"
"2","Sabonis                     Domantas Sabonis","PF","28","$39,200,000","27.88%","$41,800,000","$39,200,000","$39,200,000","$39,200,000","2028"
"3","DeRozan                     DeMar DeRozan","SF","35","$23,400,000","16.64%","$24,400,000","$23,400,000","$23,400,000","$23,400,000","2027"
"4","Monk                     Malik Monk","SG","26","$17,405,203","12.38%","$17,405,203","$17,405,203","$17,405,203","$17,405,203","2028"
"5","Valanciunas                     Jonas Valanciunas","C","32","$9,900,000","7.04%","$9,900,000","$9,900,000","$3,812,069","$9,900,000","2027"
"6","Murray                     Keegan Murray","PF","24","$8,809,560","6.27%","$8,809,560","$8,809,560","$8,809,560","$8,809,560","2031"
"7","Lyles                     Trey Lyles","PF","29","$8,000,000","5.69%","$9,200,000","$8,000,000","$8,000,000","$8,000,000","2025"
"8","Carter                     Devin Carter","PG","22","$4,689,000","3.34%","$4,689,000","$4,689,000","$4,689,000","$4,689,000","2028"
"9","LaRavia                     Jake LaRavia","PF","23","$3,352,680","2.38%","$3,352,680","$3,352,680","$1,271,706","$3,352,680","2027"
"10","Ellis                     Keon Ellis","SF","25","$2,120,693","1.51%","$2,120,693","$2,120,693","$2,120,693","$2,120,693","2026"
"11","McDermott                     Doug McDermott","SF","33","$2,087,519","1.48%","$2,087,519","$2,087,519","$3,303,771","$3,303,771","2025"
"12","Crowder                     Jae Crowder","SF","34","$1,655,619","1.18%","$1,655,619","$1,655,619","$2,620,232","$2,620,232","2025"
"13","Fultz                     Markelle Fultz","PG","26","$731,831","0.52%","$731,831","$731,831","$981,902","$981,902","2025"
"14","Jones                     Isaac Jones","C","24","$152,957","0.11%","$152,957","$275,936","$152,957","$152,957","2026"
"15","Davis                     Terence Davis","SG","27","$64,301","0.05%","$64,301","$64,301","$64,301","$64,301","2026"
"16","Jones                     Mason Jones","SG","26","Two-Way","'-","'-","'-","'-","'-","2025"
"17","Crawford                     Isaiah Crawford","G","23","Two-Way","'-","'-","'-","'-","'-","2026"

