" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Stiemsma                     Greg Stiemsma","C","28","$2,676,000","4.56%","$2,676,000","$2,676,000","$2,676,000","'-"
"2","Taylor                     Tyshawn Taylor","PG","23","$788,872","1.34%","$788,872","$788,872","'-","'-"
"3","Amundson                     Louis Amundson","PF","31","$362,917","0.62%","$362,917","$362,917","$362,917","'-"
"4","Childress                     Josh Childress","SF","30","$237,292","0.40%","$237,292","$237,292","$237,292","'-"
"5","Thomas                     Lance Thomas","SF","25","$88,429","0.15%","$88,429","$88,429","$88,429","'-"
"6","Onuaku                     Arinze Onuaku","PF","26","$49,018","0.08%","$49,018","$49,018","'-","'-"

