" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Gobert                     Rudy Gobert","C","31","$41,000,000","30.14%","$41,000,000","$41,000,000","$41,000,000","$41,000,000","2028"
"2","Towns                     Karl-Anthony Towns","C","28","$36,016,200","26.48%","$36,016,200","$36,016,200","$36,016,200","$36,016,200","2028"
"3","Conley                     Mike Conley","PG","36","$24,360,000","17.91%","$25,860,000","$24,360,000","$24,360,000","$24,360,000","2026"
"4","Edwards                     Anthony Edwards","SG","22","$13,534,817","9.95%","$13,534,817","$13,534,817","$13,534,817","'-","2029"
"5","Reid                     Naz Reid","C","24","$12,950,400","9.52%","$12,950,400","$12,950,400","$12,950,400","$12,950,400","2030"
"6","Morris                     Monte Morris","PG","28","$9,800,926","7.21%","$9,800,926","$9,800,926","$3,773,920","$9,800,926","2024"
"7","Anderson                     Kyle Anderson","PF","30","$9,219,512","6.78%","$9,219,512","$9,219,512","$9,219,512","$9,219,512","2027"
"8","Alexander-Walker                     Nickeil Alexander-Walker","SG","25","$4,687,500","3.45%","$4,687,500","$4,687,500","$4,687,500","$4,687,500","2029"
"9","McDaniels                     Jaden McDaniels","PF","23","$3,901,399","2.87%","$3,901,399","$3,901,399","$3,901,399","$3,901,399","2029"
"10","Moore Jr.                     Wendell Moore Jr.","SG","22","$2,421,720","1.78%","$2,421,720","$2,421,720","$2,421,720","$2,421,720","2026"
"11","McLaughlin                     Jordan McLaughlin","PG","27","$2,420,000","1.78%","$2,420,000","$2,420,000","$2,420,000","$2,320,000","2026"
"12","Miller                     Leonard Miller","SF","20","$1,800,000","1.32%","$1,800,000","$1,800,000","$1,800,000","$1,800,000","2027"
"13","Minott                     Josh Minott","SF","21","$1,719,864","1.26%","$1,719,864","$1,719,864","$1,719,864","$1,719,864","2027"
"14","Warren                     T.J. Warren","SF","30","$220,543","0.16%","$220,543","$220,543","$317,307","$317,307","2024"
"15","Garza                     Luka Garza","C","25","$127,683","0.09%","$127,683","$127,683","$127,683","$127,683","2027"
"16","Nix                     Daishen Nix","PG","21","Two-Way","'-","'-","'-","'-","'-","2024"
"17","Clark                     Jaylen Clark","SG","22","Two-Way","'-","'-","'-","'-","'-","2026"

