" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Nicholson                     Andrew Nicholson","PF","34","$2,844,430","2.09%","$2,844,430","$2,844,430","$2,844,430","'-"
"2","Bledsoe                     Eric Bledsoe","PG","34","$1,300,000","0.96%","$1,300,000","$1,300,000","$1,300,000","'-"
"3","Wainright                     Ishmail Wainright","SF","29","$853,149","0.63%","$853,149","$853,149","$853,149","'-"
"4","Mays                     Skylar Mays","SG","26","$850,000","0.62%","$850,000","$850,000","$850,000","'-"
"5","Louzada                     Didi Louzada","SF","24","$268,032","0.20%","$268,032","$268,032","$268,032","'-"
"6","Hagans                     Ashton Hagans","PG","24","$103,550","0.08%","$103,550","$116,075","$103,550","$103,550"
"7","Moore                     Taze Moore","SF","25","$64,343","0.05%","$64,343","$116,075","$64,343","$64,343"
"8","Moore                     Taze Moore","SF","25","$6,434","0.00%","$6,434","$11,608","$6,434","$6,434"

