" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Okpala                     KZ Okpala","SF","23","$1,902,133","1.54%","$1,902,133","$1,902,133","$1,902,133","'-"
"2","Moneke                     Chima Moneke","F","27","$500,000","0.40%","$500,000","$500,000","$500,000","'-"
"3","Merrill                     Sam Merrill","SG","26","$150,000","0.12%","$150,000","$150,000","$150,000","'-"
"4","Dozier                     P.J. Dozier","PG","26","$105,522","0.09%","$105,522","$105,522","$122,602","$122,602"
"5","Dozier                     P.J. Dozier","PG","26","$105,522","0.09%","$105,522","$105,522","$122,602","$122,602"
"6","Burton                     Deonte Burton","SF","29","$105,522","0.09%","$105,522","$105,522","$105,522","$105,522"
"7","Steward                     D.J. Steward","PG","21","$50,000","0.04%","$50,000","$50,000","$50,000","'-"

