" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Crabbe                     Allen Crabbe","SG","27","$18,500,000","16.95%","$18,500,000","$18,500,000","$17,818,456","'-"
"2","Aldrich                     Cole Aldrich","C","31","$685,340","0.63%","$685,340","$685,340","$685,340","'-"

