" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Holmes                     Jonathan Holmes","PF","23","$100,000","0.14%","$100,000","$100,000","$100,000","'-"
"2","Frazier                     Michael Frazier","SG","21","$50,000","0.07%","$50,000","$50,000","$50,000","'-"
"3","Upshaw                     Robert Upshaw","C","22","$35,000","0.05%","$35,000","$35,000","$35,000","'-"
"4","Brown                     Jabari Brown","SG","23","$9,942","0.01%","$9,942","$9,942","$9,942","'-"

