" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","De Colo                     Nando De Colo","PG","29","$1,901,900","2.02%","","","","",""
"2","Thompson                     Jason Thompson","PF","30","$980,431","1.04%","","","","",""

