"Player (8 of 15 + 0 of 3 TW)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Base Salary","Incentives                 Likely","Incentives                 Unlikely","Trade Bonus                 Proration","Guaranteed"
"Banchero                   Paolo Banchero","PF","26","DRK-EXT","$48,140,000","26.30%","$48,140,000","'-","'-","'-","$48,140,000"
"Wagner                   Franz Wagner","SF","27","DRK-EXT","$47,940,570","26.19%","$47,940,570","'-","'-","'-","$47,940,570"
"Bane                   Desmond Bane","SG","30","RK-EXT","$44,886,930","24.53%","$44,886,930","'-","$1,507,110","'-","$44,886,930"
"Suggs                   Jalen Suggs","SG","27","RK-EXT","$26,800,000","14.64%","$26,800,000","'-","'-","'-","$26,800,000"
"Carter Jr.                   Wendell Carter Jr.","C","29","VET-EXT","$20,998,320","11.47%","$20,998,320","'-","'-","'-","$20,998,320"
"Isaac                   Jonathan Isaac","PF","31","VET-EXT","$15,000,000","8.20%","$15,000,000","'-","'-","'-","'-"
"Richardson                   Jase Richardson","SG","23","RK-1ST","$5,910,882","3.23%","$5,910,882","'-","'-","'-","'-"
"Penda                   Noah Penda","SF","24","RK-2ND","$2,735,698","1.49%","$2,735,698","'-","'-","'-","'-"

