" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Lee                     David Lee","PF","31","$15,012,000","23.80%","$15,012,000","$15,012,000","$15,012,000","'-","2016"
"2","Bogut                     Andrew Bogut","C","30","$12,972,973","20.57%","$12,972,973","$12,972,973","$12,972,973","'-","2017"
"3","Iguodala                     Andre Iguodala","SF","31","$12,289,544","19.49%","$12,289,544","$12,289,544","$12,289,544","'-","2017"
"4","Curry                     Stephen Curry","PG","26","$10,629,213","16.85%","$10,629,213","$10,629,213","$10,629,213","'-","2027"
"5","Livingston                     Shaun Livingston","PG","29","$5,305,000","8.41%","$5,305,000","$5,305,000","$5,305,000","'-","2017"
"6","Speights                     Marreese Speights","PF","27","$3,657,500","5.80%","$3,657,500","$3,657,500","$3,657,500","'-","2016"
"7","Thompson                     Klay Thompson","SG","24","$3,075,880","4.88%","$3,075,880","$3,075,880","$3,075,880","$3,075,880","2027"
"8","Barnes                     Harrison Barnes","SF","22","$3,049,920","4.84%","$3,049,920","$3,049,920","$3,049,920","$3,049,920","2026"
"9","Rush                     Brandon Rush","SG","29","$1,145,685","1.82%","$1,145,685","$1,145,685","$1,145,685","'-","2016"
"10","Ezeli                     Festus Ezeli","C","25","$1,112,880","1.76%","$1,112,880","$1,112,880","$1,112,880","'-","2016"
"11","Barbosa                     Leandro Barbosa","SG","32","$915,243","1.45%","$915,243","$915,243","$1,448,490","'-","2015"
"12","Green                     Draymond Green","PF","24","$915,243","1.45%","$915,243","$915,243","$915,243","$915,243","2027"
"13","Kuzmic                     Ognjen Kuzmic","C","24","$816,482","1.29%","$816,482","$816,482","$816,482","'-","2015"
"14","Holiday                     Justin Holiday","SG","25","$816,482","1.29%","$816,482","$816,482","$816,482","'-","2015"
"15","McAdoo                     James McAdoo","SF","22","$167,122","0.27%","$167,122","$167,122","$167,122","'-","2016"

