" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Bogdanovic                     Bojan Bogdanovic","SF","33","$19,550,000","15.81%","$19,550,000","$19,550,000","$19,550,000","$19,343,000",""
"2","Bagley III                     Marvin Bagley III","PF","23","$12,500,000","10.11%","$12,500,000","$12,500,000","$12,500,000","$12,500,000","2026"
"3","Cunningham                     Cade Cunningham","PG","21","$10,552,800","8.53%","$10,552,800","$10,552,800","$10,552,800","$10,552,800","2030"
"4","Burks                     Alec Burks","SG","31","$10,012,800","8.10%","$10,012,800","$10,012,800","$10,012,800","$10,012,800","2024"
"5","Wiseman                     James Wiseman","C","21","$9,603,360","7.77%","$9,603,360","$9,603,360","$3,256,312","$9,603,360","2024"
"6","Ivey                     Jaden Ivey","SG","20","$7,252,200","5.86%","$7,252,200","$7,252,200","$7,252,200","$7,252,200","2026"
"7","Hayes                     Killian Hayes","PG","21","$5,837,760","4.72%","$5,837,760","$5,777,370","$5,837,760","$5,837,760","2024"
"8","Diallo                     Hamidou Diallo","SG","24","$5,200,000","4.21%","$5,200,000","$5,182,069","$5,200,000","$5,200,000","2023"
"9","Joseph                     Cory Joseph","PG","31","$5,155,500","4.17%","$5,155,500","$5,155,500","$5,155,500","$5,155,500","2023"
"10","Duren                     Jalen Duren","C","19","$4,124,280","3.34%","$4,124,280","$4,124,280","$4,124,280","$4,124,280","2026"
"11","Stewart                     Isaiah Stewart","C","21","$3,433,320","2.78%","$3,433,320","$3,433,320","$3,433,320","$3,433,320","2028"
"12","McGruder                     Rodney McGruder","SG","31","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,298,385","$2,298,385","2023"
"13","Livers                     Isaiah Livers","SF","24","$1,563,518","1.26%","$1,563,518","$1,563,518","$1,563,518","$1,563,518","2026"
"14","Hampton                     RJ Hampton","PG","21","$485,403","0.39%","$485,403","$485,403","$485,403","$485,403","2024"
"15","Omoruyi                     Eugene Omoruyi","SF","25","$269,445","0.22%","$269,445","$269,445","$269,445","$269,445","2024"
"16","Boeheim                     Buddy Boeheim","SG","23","Two-Way","'-","'-","'-","'-","'-","2023"
"17","Rhoden                     Jared Rhoden","SG","23","Two-Way","'-","'-","'-","'-","'-","2023"

