" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Springer                     Jaden Springer","PG","22","$4,018,363","2.86%","$4,018,363","$4,018,363","$1,547,301","'-"
"2","Zeller                     Cody Zeller","C","32","$3,500,000","2.49%","$3,500,000","$3,500,000","$1,307,471","'-"
"3","Griffin                     A.J. Griffin","SF","21","$250,000","0.18%","$250,000","$250,000","$250,000","'-"

