" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Lee                     David Lee","PF","32","$15,035,105","21.48%","$15,035,105","$15,035,105","$15,035,105","'-"
"2","Jones III                     Perry Jones III","SF","24","$2,038,206","2.91%","$2,038,206","$2,038,206","$2,038,206","'-"
"3","Dragic                     Zoran Dragic","SG","26","$1,706,250","2.44%","$1,706,250","$1,706,250","'-","'-"
"4","Clarke                     Coty Clarke","PF","23","$30,888","0.04%","$30,888","$30,888","$30,888","'-"
"5","Clarke                     Coty Clarke","PF","23","$30,888","0.04%","$30,888","$30,888","$30,888","'-"
"6","Randolph                     Levi Randolph","SG","23","$25,000","0.04%","$25,000","$25,000","$25,000","'-"
"7","Walden                     Corey Walden","SG","23","$25,000","0.04%","$25,000","$25,000","$25,000","'-"
"8","Miller                     Malcolm Miller","SF","22","$25,000","0.04%","$25,000","$25,000","$25,000","'-"

