" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Crabbe                     Allen Crabbe","SG","26","$18,500,000","18.16%","$18,500,000","$18,500,000","$18,500,000","$18,500,000","2020"
"2","Carroll                     DeMarre Carroll","SF","32","$15,400,000","15.12%","$15,400,000","$15,400,000","$15,400,000","$15,400,000","2019"
"3","Dudley                     Jared Dudley","SF","33","$9,530,000","9.36%","$9,530,000","$9,530,000","$9,530,000","$9,530,000","2019"
"4","Harris                     Joe Harris","SG","27","$8,333,333","8.18%","$8,333,333","$8,333,333","$8,333,333","$8,333,333","2020"
"5","Russell                     D'Angelo Russell","PG","22","$7,019,698","6.89%","$7,019,698","$7,019,698","$7,019,698","$7,019,698","2027"
"6","Davis                     Ed Davis","PF","29","$4,449,000","4.37%","$4,449,000","$4,449,000","$4,449,000","$4,449,000","2019"
"7","Hollis-Jefferson                     Rondae Hollis-Jefferson","SF","24","$2,470,357","2.43%","$2,470,357","$2,470,357","$2,470,357","$2,470,357","2019"
"8","Allen                     Jarrett Allen","C","20","$2,034,120","2.00%","$2,034,120","$2,034,120","$2,034,120","$2,034,120","2029"
"9","Napier                     Shabazz Napier","PG","27","$1,942,422","1.91%","$1,942,422","$1,942,422","$1,942,422","$1,942,422","2020"
"10","LeVert                     Caris LeVert","SG","24","$1,702,800","1.67%","$1,702,800","$1,702,800","$1,702,800","$1,702,800","2027"
"11","Dinwiddie                     Spencer Dinwiddie","PG","25","$1,656,092","1.63%","$1,656,092","$1,656,092","$1,656,092","$1,656,092",""
"12","Musa                     Dzanan Musa","SG","19","$1,632,240","1.60%","$1,632,240","$1,632,240","$1,632,240","$1,632,240","2022"
"13","Kurucs                     Rodions Kurucs","SF","20","$1,618,320","1.59%","$1,618,320","$1,618,320","$1,618,320","$1,618,320","2022"
"14","Graham                     Treveon Graham","SG","25","$1,512,601","1.48%","$1,512,601","$1,512,601","$1,512,601","$1,512,601","2020"
"15","Pinson                     Theo Pinson","SG","23","$4,737","0.00%","$4,737","$4,737","$4,737","$4,737","2019"
"16","Williams                     Alan Williams","PF","26","Two-Way","'-","'-","'-","'-","'-","2020"

