" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Bufkin                     Kobe Bufkin","PG","22","$131,970","0.09%","$131,970","$131,970","$131,970","$131,970"
"2","Marciulionis                     Augustas Marciulionis","G","23","$15,000","0.01%","$15,000","$15,000","$15,000","'-"

