" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Turner                     Evan Turner","SF","36","$27,909,834","19.85%","","","","","Bird"
"2","Brooks                     Aaron Brooks","PG","40","$2,087,519","1.48%","","","","","Non-Bird"
"3","Monroe                     Greg Monroe","C","34","$2,087,519","1.48%","","","","","Non-Bird"
"4","Rivers                     Austin Rivers","SG","32","$2,087,519","1.48%","","","","","Non-Bird"

