" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Durant                     Kevin Durant","SF","31","$38,199,000","35.00%","$38,199,000","$38,199,000","$38,199,000","$37,199,000","2028"
"2","Irving                     Kyrie Irving","PG","27","$31,742,000","29.08%","$32,742,000","$31,742,000","$29,758,125","$31,742,000","2028"
"3","Harris                     Joe Harris","SG","28","$7,666,667","7.02%","$7,666,667","$7,666,667","$7,187,500","$7,666,667","2020"
"4","Temple                     Garrett Temple","SG","33","$4,767,000","4.37%","$4,767,000","$4,767,000","$4,469,063","$4,767,000","2026"
"5","LeVert                     Caris LeVert","SG","25","$2,625,718","2.41%","$2,625,718","$2,625,718","$2,461,611","$2,625,718","2027"
"6","Allen                     Jarrett Allen","C","21","$2,376,840","2.18%","$2,376,840","$2,376,840","$2,228,288","$2,376,840","2029"
"7","Shamet                     Landry Shamet","SG","22","$1,995,120","1.83%","$1,995,120","$1,995,120","$1,870,425","$1,995,120","2026"
"8","Musa                     Dzanan Musa","SG","20","$1,911,600","1.75%","$1,911,600","$1,911,600","$1,792,125","$1,911,600","2022"
"9","Kurucs                     Rodions Kurucs","SF","21","$1,699,236","1.56%","$1,699,236","$1,699,236","$1,593,034","$1,699,236","2022"
"10","Claxton                     Nicolas Claxton","C","20","$898,310","0.82%","$898,310","$898,310","$842,166","$898,310","2028"
"11","Luwawu-Cabarrot                     Timothe Luwawu-Cabarrot","SG","24","$654,468","0.60%","$654,468","$654,468","$654,468","$654,468","2021"
"12","Johnson                     Tyler Johnson","SG","27","$183,115","0.17%","$183,115","$183,115","$212,753","$212,753","2020"
"13","Hall                     Donta Hall","PF","22","$101,504","0.09%","$101,504","$101,504","$101,504","$101,504","2020"
"14","Crawford                     Jamal Crawford","SG","39","'-","'-","'-","'-","$289,803","$289,803","2020"
"15","Thomas                     Lance Thomas","SF","31","'-","'-","'-","'-","$262,152","$262,152","2020"
"16","Anderson                     Justin Anderson","SG","26","'-","'-","'-","'-","$196,288","$196,288","2020"
"17","Chiozza                     Chris Chiozza","PG","24","Two-Way","'-","'-","'-","'-","'-","2020"
"18","Martin                     Jeremiah Martin","G","23","Two-Way","'-","'-","'-","'-","'-","2021"

