" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Okafor                     Emeka Okafor","C","31","$14,487,500","24.69%","$14,487,500","$14,487,500","$14,487,500","'-","2014"
"2","Dragic                     Goran Dragic","PG","27","$7,500,000","12.78%","$7,500,000","$7,500,000","$7,500,000","$7,500,000","2016"
"3","Frye                     Channing Frye","PF","30","$6,400,000","10.91%","$6,400,000","$6,400,000","$6,400,000","$6,400,000","2014"
"4","Green                     Gerald Green","SG","28","$3,500,000","5.96%","$3,500,000","$3,500,000","$3,500,000","'-","2015"
"5","Len                     Alex Len","C","20","$3,492,720","5.95%","$3,492,720","$3,492,720","$3,492,720","'-","2017"
"6","Bledsoe                     Eric Bledsoe","PG","24","$2,626,474","4.48%","$2,626,474","$2,626,474","$2,626,474","$2,626,474","2014"
"7","Morris                     Markieff Morris","PF","24","$2,091,840","3.56%","$2,091,840","$2,091,840","$2,091,840","$2,091,840","2015"
"8","Morris Sr.                     Marcus Morris Sr.","PF","24","$1,987,320","3.39%","$1,987,320","$1,987,320","$1,987,320","$1,987,320","2015"
"9","Plumlee                     Miles Plumlee","C","25","$1,121,520","1.91%","$1,121,520","$1,121,520","$1,121,520","$1,121,520","2016"
"10","Goodwin                     Archie Goodwin","SG","19","$1,064,400","1.81%","$1,064,400","$1,064,400","$1,064,400","$1,064,400","2017"
"11","Smith                     Ishmael Smith","PG","25","$951,463","1.62%","$951,463","$951,463","$951,463","$951,463","2014"
"12","Tucker                     P.J. Tucker","SF","28","$884,293","1.51%","$884,293","$884,293","$884,293","$884,293","2014"
"13","Christmas                     Dionte Christmas","SG","27","$490,180","0.84%","$490,180","$490,180","$490,180","'-","2014"
"14","Barbosa                     Leandro Barbosa","SG","31","$410,936","0.70%","$410,936","$410,936","$410,936","'-","2014"
"15","Randolph                     Shavlik Randolph","PF","30","$306,037","0.52%","$306,037","$306,037","$306,037","'-","2015"
"16","Childress                     Josh Childress","SF","30","'-","'-","'-","'-","$7,182,500","'-",""

