" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Curry                     Stephen Curry","PG","36","$55,761,216","39.66%","$55,761,216","$55,761,216","$55,761,216","$55,761,216","2027"
"2","Butler                     Jimmy Butler","SF","35","$48,798,677","34.71%","$48,798,677","$48,798,677","$18,509,843","$48,798,677","2027"
"3","Green                     Draymond Green","PF","34","$24,107,143","17.15%","$24,107,143","$24,107,143","$24,107,143","$24,107,143","2027"
"4","Payton II                     Gary Payton II","PG","32","$9,130,000","6.49%","$9,130,000","$9,130,000","$9,130,000","$9,130,000","2026"
"5","Hield                     Buddy Hield","SG","32","$8,780,488","6.25%","$8,780,488","$8,780,488","$8,780,488","$8,780,488","2028"
"6","Looney                     Kevon Looney","C","28","$8,000,000","5.69%","$9,000,000","$8,000,000","$8,000,000","$8,000,000","2025"
"7","Kuminga                     Jonathan Kuminga","PF","22","$7,636,307","5.43%","$7,636,307","$7,636,307","$7,636,307","$7,636,307","2027"
"8","Moody                     Moses Moody","SG","22","$5,803,269","4.13%","$5,803,269","$5,803,269","$5,803,269","$5,803,269","2028"
"9","Podziemski                     Brandin Podziemski","SG","21","$3,519,960","2.50%","$3,519,960","$3,519,960","$3,519,960","$3,519,960","2027"
"10","Santos                     Gui Santos","SF","22","$1,891,857","1.35%","$1,891,857","$1,891,857","$1,891,857","$1,891,857","2026"
"11","Jackson-Davis                     Trayce Jackson-Davis","PF","24","$1,891,857","1.35%","$1,891,857","$1,891,857","$1,891,857","$1,891,857","2027"
"12","Post                     Quinten Post","C","24","$438,920","0.31%","$438,920","$438,920","$438,920","$438,920","2026"
"13","Spencer                     Pat Spencer","G","28","$438,810","0.31%","$438,810","$491,887","$438,810","$438,810","2026"
"14","Knox                     Kevin Knox","SF","25","$263,939","0.19%","$263,939","$263,939","$330,394","$330,394","2025"
"15","Key                     Braxton Key","SF","27","$11,997","0.01%","$11,997","$11,997","$11,997","$11,997","2025"
"16","Key                     Braxton Key","SF","27","Two-Way","'-","'-","'-","'-","'-","2025"
"17","Rowe                     Jackson Rowe","F","28","Two-Way","'-","'-","'-","'-","'-","2026"
"18","Armstrong                     Taran Armstrong","G","23","Two-Way","'-","'-","'-","'-","'-","2025"

