" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Davis                     Anthony Davis","C","31","$43,219,440","30.74%","$43,219,440","$43,219,440","$17,635,519","$17,635,519","2028"
"2","Irving                     Kyrie Irving","PG","32","$40,000,000","28.45%","$42,000,000","$40,000,000","$40,000,000","$40,000,000","2028"
"3","Thompson                     Klay Thompson","SG","34","$15,873,016","11.29%","$15,873,016","$15,873,016","$15,873,016","$15,873,016","2027"
"4","Washington                     PJ Washington","PF","26","$15,500,000","11.03%","$16,000,000","$15,455,460","$15,500,000","$15,500,000","2030"
"5","Gafford                     Daniel Gafford","C","26","$13,394,160","9.53%","$13,394,160","$13,394,160","$13,394,160","$13,394,160","2029"
"6","Martin                     Caleb Martin","SF","29","$9,186,594","6.53%","$10,408,944","$9,186,594","$3,184,667","$8,149,001","2028"
"7","Marshall                     Naji Marshall","SF","27","$8,571,429","6.10%","$8,571,429","$8,453,202","$8,571,429","$8,571,429","2027"
"8","Christie                     Max Christie","SG","21","$7,142,857","5.08%","$7,142,857","$7,142,857","$2,914,614","$7,142,857","2028"
"9","Lively II                     Dereck Lively II","C","20","$5,014,560","3.57%","$5,014,560","$5,014,560","$5,014,560","$5,014,560","2027"
"10","Powell                     Dwight Powell","C","33","$4,000,000","2.85%","$4,000,000","$4,000,000","$4,000,000","$4,000,000","2026"
"11","Exum                     Dante Exum","PG","29","$3,150,000","2.24%","$3,150,000","$3,150,000","$3,150,000","$3,150,000","2026"
"12","Prosper                     Olivier-Maxence Prosper","PF","22","$2,870,400","2.04%","$2,870,400","$2,870,400","$2,870,400","$2,870,400","2026"
"13","Dinwiddie                     Spencer Dinwiddie","PG","31","$2,087,519","1.48%","$2,087,519","$2,087,519","$3,303,771","$3,303,771","2025"
"14","Hardy                     Jaden Hardy","SG","22","$2,019,699","1.44%","$2,019,699","$2,019,699","$2,019,699","$2,019,699",""
"15","Williams                     Brandon Williams","PG","25","$47,989","0.03%","$47,989","$47,989","$47,989","$47,989","2026"
"16","Jones                     Kai Jones","PF","24","Two-Way","'-","'-","'-","'-","'-","2025"
"17","Edwards                     Kessler Edwards","SF","24","Two-Way","'-","'-","'-","'-","'-","2025"

