" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Garnett                     Kevin Garnett","PF","35","$21,247,044","36.61%","$21,247,044","$21,247,044","$15,691,186","'-","2012"
"2","Pierce                     Paul Pierce","SF","34","$15,333,334","26.42%","$15,333,334","$15,333,334","$12,341,464","'-","2014"
"3","Rondo                     Rajon Rondo","PG","25","$10,045,455","17.31%","$10,045,455","$10,045,455","$8,085,366","$8,085,366","2015"
"4","Allen                     Ray Allen","SG","36","$10,000,000","17.23%","$10,000,000","$10,000,000","$8,048,780","'-","2012"
"5","O'Neal                     Jermaine O'Neal","C","33","$6,226,000","10.73%","$6,226,000","$6,226,000","$5,011,332","'-","2012"
"6","Bass                     Brandon Bass","PF","26","$3,420,732","5.89%","$3,420,732","$3,420,732","$3,219,512","$3,219,512","2012"
"7","Wilcox                     Chris Wilcox","PF","29","$3,000,000","5.17%","$3,000,000","$3,000,000","$2,414,634","'-","2012"
"8","Bradley                     Avery Bradley","SG","21","$1,524,480","2.63%","$1,524,480","$1,524,480","$1,227,020","$1,227,020","2014"
"9","Johnson                     JaJuan Johnson","PF","22","$1,042,320","1.80%","$1,042,320","$1,042,320","$838,940","'-","2015"
"10","Pavlovic                     Sasha Pavlovic","SG","28","$854,389","1.47%","$854,389","$854,389","'-","'-","2012"
"11","Pietrus                     Mickael Pietrus","SF","29","$854,389","1.47%","$854,389","$854,389","'-","'-","2012"
"12","Daniels                     Marquis Daniels","SF","31","$854,389","1.47%","$854,389","$854,389","'-","'-","2012"
"13","Stiemsma                     Greg Stiemsma","C","26","$613,474","1.06%","$613,474","$613,474","$613,474","'-","2012"
"14","Moore                     E'Twaun Moore","SG","22","$381,193","0.66%","$381,193","$381,193","$381,193","$381,193","2012"
"15","Arroyo                     Carlos Arroyo","PG","32","$358,292","0.62%","$358,292","$358,292","$412,854","'-","2012"
"16","Hollins                     Ryan Hollins","C","27","$248,048","0.43%","$248,048","$248,048","$248,048","'-","2012"
"17","Williams                     Sean Williams","PF","25","$49,966","0.09%","$49,966","$49,966","'-","'-","2012"

