" ","Player (13)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Curry                     Stephen Curry","PG","31","$40,231,758","36.86%","$40,231,758","$40,231,758","$40,231,758","$40,231,758","2027"
"2","Thompson                     Klay Thompson","SG","29","$32,742,000","30.00%","$32,742,000","$32,742,000","$30,695,625","$32,742,000","2027"
"3","Wiggins                     Andrew Wiggins","SF","24","$27,504,630","25.20%","$27,504,630","$27,504,630","$9,158,498","$27,504,630","2027"
"4","Green                     Draymond Green","PF","29","$18,539,130","16.99%","$18,539,130","$18,539,130","$17,380,434","$18,539,130","2027"
"5","Looney                     Kevon Looney","C","23","$4,464,286","4.09%","$4,464,286","$4,464,286","$4,185,268","$4,464,286","2022"
"6","Poole                     Jordan Poole","SG","20","$1,964,760","1.80%","$1,964,760","$1,964,760","$1,964,760","$1,964,760","2027"
"7","Smailagic                     Alen Smailagic","PF","19","$898,310","0.82%","$898,310","$898,310","$842,166","$898,310","2023"
"8","Paschall                     Eric Paschall","PF","23","$898,310","0.82%","$898,310","$898,310","$842,166","$898,310","2022"
"9","Lee                     Damion Lee","SG","27","$842,327","0.77%","$842,327","$842,327","$842,327","$842,327","2022"
"10","Chriss                     Marquese Chriss","PF","22","$654,468","0.60%","$654,468","$654,468","$654,468","$654,468","2021"
"11","Bowman                     Ky Bowman","SG","22","$350,189","0.32%","$350,189","$631,745","$350,189","$350,189","2022"
"12","Toscano-Anderson                     Juan Toscano-Anderson","SF","26","$350,189","0.32%","$350,189","$631,745","$350,189","$350,189","2020"
"13","Mulder                     Mychal Mulder","G","25","$187,782","0.17%","$187,782","$338,762","$187,782","$187,782","2022"

