" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Monroe                     Greg Monroe","C","31","$95,930","0.09%","$95,930","$95,930","$138,019","$138,019"
"2","House Jr.                     Danuel House Jr.","SF","28","$95,930","0.09%","$95,930","$95,930","$111,457","$111,457"
"3","House Jr.                     Danuel House Jr.","SF","28","$95,930","0.09%","$95,930","$95,930","$111,457","$111,457"
"4","Valentine                     Denzel Valentine","SG","28","'-","'-","'-","'-","$111,457","$111,457"
"5","House Jr.                     Danuel House Jr.","SF","28","'-","'-","'-","'-","$111,457","$111,457"
"6","Pelle                     Norvel Pelle","PF","28","'-","'-","'-","'-","$95,930","$95,930"
"7","Cheatham                     Zylan Cheatham","SF","26","'-","'-","'-","'-","$89,057","$89,057"

