" ","Player (19)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Williamson                     Zion Williamson","PF","24","$36,725,670","26.12%","$36,725,670","$36,725,670","$36,725,670","$36,725,670","2028"
"2","McCollum                     C.J. McCollum","SG","33","$33,333,333","23.71%","$33,333,333","$33,333,333","$33,333,333","$33,333,333","2026"
"3","Murray                     Dejounte Murray","PG","28","$28,817,135","20.50%","$30,917,132","$28,817,135","$24,799,600","$24,799,600","2028"
"4","Brown Jr.                     Bruce Brown Jr.","SG","28","$23,000,000","16.36%","$23,000,000","$23,000,000","$8,724,138","$23,000,000","2025"
"5","Jones                     Herb Jones","SF","26","$12,976,362","9.23%","$12,976,362","$12,976,362","$12,976,362","$12,976,362","2030"
"6","Olynyk                     Kelly Olynyk","PF","33","$12,804,878","9.11%","$12,804,878","$12,804,878","$4,857,023","$12,804,878","2026"
"7","Murphy III                     Trey Murphy III","SF","24","$5,159,855","3.67%","$5,159,855","$5,159,855","$5,159,855","$5,159,855","2029"
"8","Hawkins                     Jordan Hawkins","SG","22","$4,525,680","3.22%","$4,525,680","$4,525,680","$4,525,680","$4,525,680","2027"
"9","Missi                     Yves Missi","C","20","$3,193,200","2.27%","$3,193,200","$3,193,200","$3,193,200","$3,193,200","2028"
"10","Robinson-Earl                     Jeremiah Robinson-Earl","PF","24","$2,196,970","1.56%","$2,196,970","$2,196,970","$2,196,970","$2,196,970","2025"
"11","Alvarado                     Jose Alvarado","PG","26","$1,988,598","1.41%","$1,988,598","$1,988,598","$1,988,598","$1,988,598","2027"
"12","Matkovic                     Karlo Matkovic","PF","23","$1,407,153","1.00%","$1,407,153","$1,407,153","$1,282,153","$1,282,153","2027"
"13","Reeves                     Antonio Reeves","SG","24","$1,157,153","0.82%","$1,157,153","$1,157,153","$1,157,153","$1,157,153","2026"
"14","Boston Jr                     Brandon Boston Jr","SG","23","$596,581","0.42%","$596,581","$596,581","$596,581","$596,581","2025"
"15","Payton                     Elfrid Payton","PG","30","$51,527","0.04%","$51,527","$51,527","$51,527","$51,527","2025"
"16","Crutcher                     Jalen Crutcher","G","25","Two-Way","'-","'-","'-","'-","'-","2025"
"17","Quinones                     Lester Quinones","SG","24","Two-Way","'-","'-","'-","'-","'-","2026"
"18","Cain                     Jamal Cain","SF","25","Two-Way","'-","'-","'-","'-","'-","2026"
"19","Brooks Jr.                     Keion Brooks Jr.","SF","","Two-Way","'-","'-","'-","'-","'-","2025"

