" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Walker                     Kemba Walker","PG","29","$32,742,000","30.00%","$32,742,000","$32,742,000","$30,695,625","$32,742,000","2024"
"2","Hayward                     Gordon Hayward","SF","29","$32,700,690","29.96%","$32,700,690","$32,700,690","$30,656,897","$32,700,690","2021"
"3","Smart                     Marcus Smart","PG","25","$12,553,471","11.50%","$12,553,471","$12,553,471","$11,768,879","$12,053,471","2027"
"4","Tatum                     Jayson Tatum","SF","21","$7,830,000","7.17%","$7,830,000","$7,830,000","$7,340,625","$7,830,000","2030"
"5","Brown                     Jaylen Brown","SG","23","$6,534,829","5.99%","$6,534,829","$6,534,829","$6,126,402","$6,534,829","2029"
"6","Theis                     Daniel Theis","PF","27","$5,000,000","4.58%","$5,000,000","$5,000,000","$4,687,500","$5,000,000","2021"
"7","Freedom                     Enes Freedom","C","27","$4,767,000","4.37%","$4,767,000","$4,767,000","$4,469,063","$4,767,000","2021"
"8","Langford                     Romeo Langford","SF","20","$3,458,400","3.17%","$3,458,400","$3,458,400","$3,242,250","$3,458,400","2023"
"9","Poirier                     Vincent Poirier","C","26","$2,505,793","2.30%","$2,505,793","$1,620,564","$2,349,181","$2,505,793","2021"
"10","Williams                     Grant Williams","SF","21","$2,379,840","2.18%","$2,379,840","$2,379,840","$2,379,840","$2,379,840","2027"
"11","Williams III                     Robert Williams III","C","22","$1,937,520","1.78%","$1,937,520","$1,937,520","$1,816,425","$1,937,520","2026"
"12","Ojeleye                     Semi Ojeleye","PF","25","$1,618,520","1.48%","$1,618,520","$1,618,520","$1,517,363","$1,618,520","2021"
"13","Wanamaker                     Brad Wanamaker","PG","30","$1,445,697","1.32%","$1,445,697","$1,620,564","$1,355,341","$1,445,697","2020"
"14","Edwards                     Carsen Edwards","PG","21","$1,228,026","1.13%","$1,228,026","$1,228,026","$1,151,274","$1,228,026","2023"
"15","Green                     Javonte Green","SG","26","$898,310","0.82%","$898,310","$898,310","$842,166","$898,310","2026"
"16","Waters                     Tremont Waters","PG","22","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Fall                     Tacko Fall","C","24","Two-Way","'-","'-","'-","'-","'-","2020"

