" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Biedrins                     Andris Biedrins","C","27","$9,000,000","15.34%","$9,000,000","$9,000,000","$9,000,000","'-"
"2","Harris                     Mike Harris","PF","30","$393,384","0.67%","$393,384","$393,384","'-","'-"
"3","Tinsley                     Jamaal Tinsley","PG","35","$139,951","0.24%","$139,951","$139,951","$139,951","'-"

