" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Middleton                     Khris Middleton","SF","33","$31,000,000","22.05%","$34,000,001","$31,000,000","$11,758,621","$31,000,000","2026"
"2","Poole                     Jordan Poole","SG","25","$29,651,786","21.09%","$33,401,786","$29,651,786","$29,651,786","$29,651,786","2027"
"3","Brogdon                     Malcolm Brogdon","PG","32","$22,500,000","16.00%","$22,500,000","$22,500,000","$22,500,000","$22,500,000","2025"
"4","Smart                     Marcus Smart","PG","30","$20,210,285","14.38%","$20,210,285","$20,210,285","$7,571,143","$19,960,285","2027"
"5","Holmes                     Richaun Holmes","C","31","$12,648,321","9.00%","$12,648,321","$12,648,321","$12,648,321","$12,648,321","2026"
"6","Sarr                     Alex Sarr","PF","19","$11,245,680","8.00%","$11,245,680","$11,245,680","$11,245,680","$11,245,680","2028"
"7","Coulibaly                     Bilal Coulibaly","SF","20","$6,945,240","4.94%","$6,945,240","$6,945,240","$6,945,240","$6,945,240","2027"
"8","Bey                     Saddiq Bey","SF","25","$6,440,678","4.58%","$6,758,139","$6,440,678","$6,440,678","$6,440,678","2027"
"9","Kispert                     Corey Kispert","SF","25","$5,705,888","4.06%","$5,705,888","$5,705,888","$5,705,888","$5,705,888","2029"
"10","Carrington                     Bub Carrington","PG","19","$4,454,880","3.17%","$4,454,880","$4,454,880","$4,454,880","$4,454,880","2028"
"11","George                     Kyshawn George","SG","21","$2,825,520","2.01%","$2,825,520","$2,825,520","$2,825,520","$2,825,520","2028"
"12","Johnson                     AJ Johnson","PG","20","$2,795,294","1.99%","$2,795,294","$2,795,294","$1,060,284","$2,795,294","2028"
"13","Gill                     Anthony Gill","PF","32","$2,237,691","1.59%","$2,237,691","$2,237,691","$2,237,691","$2,237,691","2026"
"14","Jones                     Colby Jones","SG","22","$2,120,693","1.51%","$2,120,693","$2,120,693","$804,401","$2,120,693","2027"
"15","Champagnie                     Justin Champagnie","SF","23","$1,800,000","1.28%","$1,800,000","$1,800,000","$1,800,000","$1,800,000","2028"
"16","Thor                     JT Thor","PF","22","Two-Way","'-","'-","'-","'-","'-","2025"
"17","Vukcevic                     Tristan Vukcevic","C","21","Two-Way","'-","'-","'-","'-","'-","2026"
"18","Martin                     Jaylen Martin","F","21","Two-Way","'-","'-","'-","'-","'-","2026"

