" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Davies                     Brandon Davies","PF","23","$350,607","0.56%","$350,607","$350,607","$350,607","'-"
"2","Clark                     Earl Clark","SF","27","$53,838","0.09%","$53,838","$53,838","$59,731","'-"

