" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Johnson                     Wesley Johnson","SF","31","$6,134,520","6.02%","$6,134,520","$6,134,520","$2,426,081","'-"
"2","Webster                     Martell Webster","SF","32","$833,333","0.82%","$833,333","$833,333","$833,333","'-"
"3","White                     Okaro White","PF","26","$264,919","0.26%","$264,919","$264,919","$264,919","'-"
"4","Baker                     Ron Baker","SG","25","$170,915","0.17%","$170,915","$170,915","$170,915","'-"
"5","Randle                     Chasson Randle","PG","25","$121,978","0.12%","$121,978","$121,978","$121,978","'-"
"6","Jenkins                     John Jenkins","SG","27","$85,458","0.08%","$85,458","$85,458","$99,290","$99,290"
"7","Payton II                     Gary Payton II","PG","26","$85,458","0.08%","$85,458","$85,458","$85,458","$85,458"

