" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Anthony                     Carmelo Anthony","SF","30","$22,458,401","35.61%","$22,458,401","$22,458,401","$22,458,401","$22,458,401","2019"
"2","Bargnani                     Andrea Bargnani","C","29","$11,500,000","18.24%","$11,500,000","$11,500,000","$11,500,000","'-","2015"
"3","Calderon                     Jose Calderon","PG","33","$7,097,191","11.25%","$7,097,191","$7,097,191","$7,097,191","'-","2017"
"4","Shved                     Alexey Shved","PG","26","$3,282,056","5.20%","$3,282,056","$3,282,056","$3,282,056","'-","2015"
"5","Smith                     Jason Smith","PF","28","$3,278,000","5.20%","$3,278,000","$3,278,000","$3,278,000","$3,278,000","2015"
"6","Larkin                     Shane Larkin","PG","22","$1,606,080","2.55%","$1,606,080","$1,606,080","$1,606,080","'-","2015"
"7","Hardaway Jr.                     Tim Hardaway Jr.","SG","22","$1,250,640","1.98%","$1,250,640","$1,250,640","$1,250,640","$1,250,640","2026"
"8","Aldrich                     Cole Aldrich","C","26","$915,243","1.45%","$915,243","$915,243","$981,084","$981,084","2015"
"9","Acy                     Quincy Acy","PF","24","$915,243","1.45%","$915,243","$915,243","$915,243","$915,243","2015"
"10","Early                     Cleanthony Early","SF","23","$507,336","0.80%","$507,336","$507,336","$507,336","'-","2016"
"11","Wear                     Travis Wear","SF","24","$507,336","0.80%","$507,336","$507,336","$507,336","'-","2015"
"12","Amundson                     Louis Amundson","PF","32","$409,167","0.65%","$409,167","$409,167","$585,775","'-","2015"
"13","Thomas                     Lance Thomas","SF","26","$409,167","0.65%","$409,167","$409,167","$423,885","$423,885","2015"
"14","Galloway                     Langston Galloway","PG","23","$235,762","0.37%","$235,762","$235,762","$235,762","'-","2016"
"15","Ledo                     Ricky Ledo","SG","22","$38,423","0.06%","$38,423","$38,423","$38,423","'-","2016"

