" ","Player (19)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Embiid                     Joel Embiid","C","30","$51,415,938","36.57%","$51,415,938","$50,884,049","$51,415,938","$51,415,938","2029"
"2","George                     Paul George","SG","34","$49,205,800","35.00%","$49,205,800","$49,205,800","$49,205,800","$49,205,800","2028"
"3","Maxey                     Tyrese Maxey","PG","24","$35,147,000","25.00%","$35,147,000","$35,147,000","$35,147,000","$35,147,000","2029"
"4","Oubre Jr.                     Kelly Oubre Jr.","SF","29","$7,983,000","5.68%","$7,983,000","$7,983,000","$7,983,000","$7,983,000","2026"
"5","Drummond                     Andre Drummond","C","31","$5,000,000","3.56%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2026"
"6","Grimes                     Quentin Grimes","SG","24","$4,296,682","3.06%","$4,296,682","$4,296,682","$1,679,163","$4,296,682","2026"
"7","McCain                     Jared McCain","PG","20","$4,020,360","2.86%","$4,020,360","$4,020,360","$4,020,360","$4,020,360","2028"
"8","Gordon                     Eric Gordon","SG","36","$3,303,771","2.35%","$3,303,771","$3,303,771","$3,303,771","$3,303,771","2025"
"9","Lowry                     Kyle Lowry","PG","38","$2,087,519","1.48%","$2,087,519","$2,087,519","$3,303,771","$3,303,771","2025"
"10","Yabusele                     Guerschon Yabusele","PF","29","$2,087,519","1.48%","$2,087,519","$2,087,519","$2,087,519","$2,087,519","2027"
"11","Council IV                     Ricky Council IV","G","23","$1,891,857","1.35%","$1,891,857","$2,019,706","$1,891,857","$1,891,857","2027"
"12","Bona                     Adem Bona","C","21","$1,157,153","0.82%","$1,157,153","$1,157,153","$1,157,153","$1,157,153","2028"
"13","Walker IV                     Lonnie Walker IV","SG","26","$780,932","0.56%","$780,932","$780,932","$780,932","$780,932","2025"
"14","Butler                     Jared Butler","PG","24","$745,726","0.53%","$745,726","$745,726","$745,726","$745,726","2025"
"15","Edwards                     Justin Edwards","SG","21","$425,619","0.30%","$425,619","$767,823","$425,619","$425,619","2028"
"16","Dowtin                     Jeff Dowtin","PG","27","Two-Way","'-","'-","'-","'-","'-","2025"
"17","Roddy                     David Roddy","PF","23","Two-Way","'-","'-","'-","'-","'-","2025"
"18","Hood-Schifino                     Jalen Hood-Schifino","PG","21","Two-Way","'-","'-","'-","'-","'-","2025"
"19","Reese                     Alex Reese","F","25","Two-Way","'-","'-","'-","'-","'-","2026"

